step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
1055,1.43597,0.88889,,
1056,0.0,1.0,,
1057,0.0,1.0,,
1058,0.0,1.0,,
1059,0.0,1.0,,
1060,1.77347,0.88889,,
1061,0.0,1.0,,
1062,2.14581,0.88889,,
1063,0.0,1.0,,
1064,0.0,1.0,,
1065,1.21733,0.88889,,
1066,0.0,1.0,,
1067,2.09359,0.88889,,
1068,0.0,1.0,,
1069,0.0,1.0,,
1070,0.12507,0.88889,,
1071,0.0,1.0,,
1072,1.81261,0.88889,,
1073,1e-05,1.0,,
1074,0.0,1.0,,
1075,0.0,1.0,,
1076,0.0,1.0,,
1077,1.6503,0.88889,,
1078,0.0,1.0,,
1079,1.58141,0.88889,,
1080,0.0,1.0,,
1081,0.0,1.0,,
1082,0.0,1.0,,
1083,0.0,1.0,,
1084,0.0,1.0,,
1085,1.39774,0.88889,,
1086,0.0,1.0,,
1087,0.0,1.0,,
1088,1.62194,0.88889,,
1089,0.0,1.0,,
1090,0.89801,0.88889,,
1091,1e-05,1.0,,
1092,0.0,1.0,,
1093,0.5388,0.88889,,
1094,0.0,1.0,,
1095,0.0,1.0,,
1096,0.0,1.0,,
1097,0.0,1.0,,
1098,2.07221,0.88889,,
1099,2.0043,0.88889,,
1100,0.0,1.0,,
1101,3.85057,0.77778,0.0,0.33333
1102,0.0,1.0,,
1103,0.0,1.0,,
1104,1.59514,0.88889,,
1105,0.0,1.0,,
1106,3.85354,0.77778,,
1107,0.0,1.0,,
1108,0.0,1.0,,
1109,3.4342,0.77778,,
1110,0.0,1.0,,
1111,0.0,1.0,,
1112,0.0,1.0,,
1113,0.0,1.0,,
1114,0.0,1.0,,
1115,1.08168,0.88889,,
1116,0.0,1.0,,
1117,1.7198,0.88889,,
1118,0.0,1.0,,
1119,0.0,1.0,,
1120,1.83787,0.88889,,
1121,1.47095,0.88889,,
1122,0.0,1.0,,
1123,0.0,1.0,,
1124,0.0,1.0,,
1125,0.0,1.0,,
1126,0.0,1.0,,
1127,0.0,1.0,,
1128,1.76638,0.88889,,
1129,0.0,1.0,,
1130,0.0,1.0,,
1131,1.68499,0.88889,,
1132,0.0,1.0,,
1133,1.77851,0.88889,,
1134,0.0,1.0,,
1135,1.73636,0.88889,,
1136,2.09536,0.77778,,
1137,1.77416,0.88889,,
1138,0.0,1.0,,
1139,1.60365,0.88889,,
1140,0.0,1.0,,
1141,0.0,1.0,,
1142,0.0,1.0,,
1143,0.0,1.0,,
1144,1.68455,0.88889,,
1145,0.0,1.0,,
1146,0.0,1.0,,
1147,0.0,1.0,,
1148,1e-05,1.0,,
1149,0.0,1.0,,
1150,1e-05,1.0,,
1151,0.0,1.0,,
1152,1.58267,0.88889,,
1153,0.0,1.0,,
1154,1.31585,0.88889,,
1155,0.0,1.0,,
1156,0.0,1.0,,
1157,0.0,1.0,,
1158,0.0,1.0,,
1159,0.0,1.0,,
1160,0.0,1.0,,
1161,0.0,1.0,,
1162,1.42087,0.88889,,
1163,0.0,1.0,,
1164,0.0,1.0,,
1165,0.0,1.0,,
1166,0.0,1.0,,
1167,0.0,1.0,,
1168,0.0,1.0,,
1169,2.06293,0.88889,,
1170,2.25565,0.88889,,
1171,0.0,1.0,,
1172,0.0,1.0,,
1173,2.36454,0.88889,,
1174,0.0,1.0,,
1175,3.77364,0.77778,,
1176,0.0,1.0,,
1177,1.97877,0.88889,,
1178,0.0,1.0,,
1179,0.0,1.0,,
1180,0.0,1.0,,
1181,0.0,1.0,,
1182,3.94633,0.77778,,
1183,0.0,1.0,,
1184,0.0,1.0,,
1185,0.32989,0.88889,,
1186,0.0,1.0,,
1187,0.0,1.0,,
1188,0.0,1.0,,
1189,0.0,1.0,,
1190,0.93209,0.88889,,
1191,1.88371,0.88889,,
1192,0.0,1.0,,
1193,1.61339,0.88889,,
1194,0.0,1.0,,
1195,0.0,1.0,,
1196,0.0,1.0,,
1197,0.0,1.0,,
1198,1.92071,0.88889,,
1199,0.0,1.0,,
1200,0.0,1.0,,
1201,0.00054,1.0,0.0,0.33333
1202,0.0,1.0,,
1203,0.0,1.0,,
1204,1.68697,0.88889,,
1205,0.0,1.0,,
1206,1.38495,0.88889,,
1207,0.0,1.0,,
1208,1.20679,0.88889,,
1209,0.0,1.0,,
1210,0.0,1.0,,
1211,1.48918,0.88889,,
1212,1.59736,0.88889,,
1213,0.0,1.0,,
1214,0.0,1.0,,
1215,0.0,1.0,,
1216,0.0,1.0,,
1217,1.54336,0.88889,,
1218,0.0,1.0,,
1219,0.0,1.0,,
1220,0.0,1.0,,
1221,0.0,1.0,,
1222,0.0,1.0,,
1223,0.0,1.0,,
1224,0.0,1.0,,
1225,1.62929,0.88889,,
1226,2.06949,0.88889,,
1227,0.0,1.0,,
1228,0.0,1.0,,
1229,0.0,1.0,,
1230,2.01125,0.88889,,
1231,0.0,1.0,,
1232,1.83312,0.88889,,
1233,0.0,1.0,,
1234,0.0,1.0,,
1235,0.69176,0.88889,,
1236,0.0,1.0,,
1237,0.0,1.0,,
1238,0.0,1.0,,
1239,0.0,1.0,,
1240,3.51255,0.77778,,
1241,0.0,1.0,,
1242,2.02249,0.88889,,
1243,0.0,1.0,,
1244,3.41446,0.77778,,
1245,0.0,1.0,,
1246,0.0,1.0,,
1247,1.31613,0.88889,,
1248,0.0,1.0,,
1249,1.4408,0.88889,,
1250,0.0,1.0,,
1251,0.0,1.0,,
1252,0.0,1.0,,
1253,1.90476,0.88889,,
1254,0.0,1.0,,
1255,0.0,1.0,,
1256,1.647,0.88889,,
1257,0.00073,1.0,,
1258,0.0,1.0,,
1259,0.0,1.0,,
1260,0.0,1.0,,
1261,0.0,1.0,,
1262,0.0,1.0,,
1263,0.0,1.0,,
1264,1.98825,0.88889,,
1265,0.0,1.0,,
1266,0.0,1.0,,
1267,0.0,1.0,,
1268,0.0,1.0,,
1269,0.0,1.0,,
1270,0.00093,1.0,,
1271,0.0,1.0,,
1272,0.0,1.0,,
1273,1.73031,0.88889,,
1274,0.0,1.0,,
1275,0.0,1.0,,
1276,0.0,1.0,,
1277,0.0,1.0,,
1278,0.0,1.0,,
1279,0.0,1.0,,
1280,0.0,1.0,,
1281,0.0,1.0,,
1282,0.0,1.0,,
1283,0.0,1.0,,
1284,0.0,1.0,,
1285,1.54465,0.88889,,
1286,0.0,1.0,,
1287,0.0,1.0,,
1288,0.0,1.0,,
1289,0.0,1.0,,
1290,0.0,1.0,,
1291,0.0,1.0,,
1292,0.0,1.0,,
1293,0.0,1.0,,
1294,0.0,1.0,,
1295,0.0,1.0,,
1296,0.0,1.0,,
1297,0.0,1.0,,
1298,1.9299,0.88889,,
1299,0.0,1.0,,
1300,0.0,1.0,,
1301,0.0,1.0,0.0,0.33333
1302,0.0,1.0,,
1303,0.0,1.0,,
1304,0.0,1.0,,
1305,0.0,1.0,,
1306,1.89043,0.88889,,
1307,0.0,1.0,,
1308,0.0,1.0,,
1309,0.0,1.0,,
1310,0.0,1.0,,
1311,0.0,1.0,,
1312,0.0,1.0,,
1313,2.07104,0.88889,,
1314,0.0,1.0,,
1315,0.0,1.0,,
1316,0.0,1.0,,
1317,0.0,1.0,,
1318,3e-05,1.0,,
1319,1.71799,0.88889,,
1320,0.0,1.0,,
1321,0.0,1.0,,
1322,0.0,1.0,,
1323,0.0,1.0,,
1324,0.0,1.0,,
1325,0.0,1.0,,
1326,2.02092,0.88889,,
1327,0.0,1.0,,
1328,2e-05,1.0,,
1329,0.0,1.0,,
1330,1.74202,0.88889,,
1331,0.0,1.0,,
1332,0.0,1.0,,
1333,1.75342,0.88889,,
1334,1.65826,0.88889,,
1335,0.0,1.0,,
1336,1.90336,0.88889,,
1337,3.50079,0.77778,,
1338,0.0,1.0,,
1339,0.0,1.0,,
1340,0.0,1.0,,
1341,1.71245,0.88889,,
1342,0.0,1.0,,
1343,1.75897,0.88889,,
1344,3.39426,0.77778,,
1345,0.0,1.0,,
1346,0.0,1.0,,
1347,0.0,1.0,,
1348,1.58849,0.88889,,
1349,0.0,1.0,,
1350,0.0,1.0,,
1351,0.0,1.0,,
1352,0.0,1.0,,
1353,0.0,1.0,,
1354,0.0,1.0,,
1355,0.0,1.0,,
1356,1.80298,0.88889,,
1357,0.0,1.0,,
1358,0.0,1.0,,
1359,1.36996,0.88889,,
1360,0.0,1.0,,
1361,0.0,1.0,,
1362,0.0,1.0,,
1363,1.84936,0.88889,,
1364,0.0,1.0,,
1365,0.0,1.0,,
1366,1.78277,0.88889,,
1367,1.924,0.88889,,
1368,0.0,1.0,,
1369,0.0,1.0,,
1370,0.0,1.0,,
1371,1.70541,0.88889,,
1372,0.0,1.0,,
1373,0.0,1.0,,
1374,0.80591,0.88889,,
1375,1.81186,0.88889,,
1376,1.52576,0.88889,,
1377,0.0,1.0,,
1378,1.76866,0.88889,,
1379,0.0,1.0,,
1380,0.0,1.0,,
1381,1.62892,0.88889,,
1382,1.65915,0.88889,,
1383,1.1698,0.88889,,
1384,0.0,1.0,,
1385,0.0,1.0,,
1386,1.61044,0.88889,,
1387,0.0,1.0,,
1388,0.0,1.0,,
1389,0.0,1.0,,
1390,0.0,1.0,,
1391,1.58183,0.88889,,
1392,0.0,1.0,,
1393,0.0,1.0,,
1394,0.0,1.0,,
1395,0.0,1.0,,
1396,1.42679,0.88889,,
1397,0.0,1.0,,
1398,0.0029,1.0,,
1399,0.0,1.0,,
1400,0.0,1.0,,
1401,0.0,1.0,1.78805,0.22222
1402,0.0,1.0,,
1403,0.90051,0.88889,,
1404,0.0,1.0,,
1405,0.0,1.0,,
1406,0.0,1.0,,
1407,1.6245,0.88889,,
1408,0.0,1.0,,
1409,1.74968,0.88889,,
1410,0.0,1.0,,
1411,0.0,1.0,,
1412,0.0,1.0,,
1413,0.0,1.0,,
1414,0.0,1.0,,
1415,0.0,1.0,,
1416,0.0,1.0,,
1417,0.0,1.0,,
1418,0.0,1.0,,
1419,1.82537,0.88889,,
1420,0.0,1.0,,
1421,0.0,1.0,,
1422,0.0,1.0,,
1423,0.0,1.0,,
1424,1.8327,0.88889,,
1425,0.0,1.0,,
1426,0.0,1.0,,
1427,0.0,1.0,,
1428,1.94591,0.88889,,
1429,1.91648,0.88889,,
1430,0.0,1.0,,
1431,1.90006,0.88889,,
1432,1.10999,0.88889,,
1433,1.3171,0.88889,,
1434,0.0,1.0,,
1435,0.0,1.0,,
1436,0.0,1.0,,
1437,1.59761,0.88889,,
1438,0.0,1.0,,
1439,0.0,1.0,,
1440,1.53761,0.88889,,
1441,0.0,1.0,,
1442,0.0,1.0,,
1443,0.0,1.0,,
1444,0.0,1.0,,
1445,0.0,1.0,,
1446,0.0,1.0,,
1447,1.42908,0.88889,,
1448,1.27024,0.88889,,
1449,0.0,1.0,,
1450,0.0,1.0,,
1451,1.71006,0.88889,,
1452,0.0,1.0,,
1453,0.0,1.0,,
1454,0.0,1.0,,
1455,0.0,1.0,,
1456,0.0,1.0,,
1457,0.0,1.0,,
1458,1.88407,0.88889,,
1459,0.0,1.0,,
1460,0.0,1.0,,
1461,0.0,1.0,,
1462,0.0,1.0,,
1463,0.0,1.0,,
1464,1.79258,0.88889,,
1465,0.0,1.0,,
1466,0.0,1.0,,
1467,1.70676,0.88889,,
1468,0.0,1.0,,
1469,1e-05,1.0,,
1470,0.0,1.0,,
1471,0.0,1.0,,
1472,0.0,1.0,,
1473,0.0,1.0,,
1474,1.78444,0.88889,,
1475,0.0,1.0,,
1476,0.0,1.0,,
1477,0.0,1.0,,
1478,1.40315,0.88889,,
1479,0.0,1.0,,
1480,0.0,1.0,,
1481,0.0,1.0,,
1482,0.0,1.0,,
1483,1.78912,0.88889,,
1484,0.0,1.0,,
1485,0.0,1.0,,
1486,0.0,1.0,,
1487,0.0,1.0,,
1488,0.0,1.0,,
1489,1.86749,0.88889,,
1490,0.0,1.0,,
1491,0.0,1.0,,
1492,1.70978,0.88889,,
1493,0.0,1.0,,
1494,0.0,1.0,,
1495,0.0,1.0,,
1496,0.0,1.0,,
1497,0.0,1.0,,
1498,0.0,1.0,,
1499,1.2651,0.88889,,
1500,1.80171,0.88889,,
1501,0.0,1.0,0.0,0.33333
1502,0.0,1.0,,
1503,0.0,1.0,,
1504,1.62052,0.88889,,
1505,0.0,1.0,,
1506,1.1894,0.88889,,
1507,0.0,1.0,,
1508,0.00032,1.0,,
1509,0.0,1.0,,
1510,0.0,1.0,,
1511,2.81225,0.77778,,
1512,0.0,1.0,,
1513,0.0,1.0,,
1514,1.87394,0.88889,,
1515,0.0,1.0,,
1516,0.0,1.0,,
1517,0.0,1.0,,
1518,0.0,1.0,,
1519,0.0,1.0,,
1520,0.0,1.0,,
1521,1.93441,0.88889,,
1522,1.84297,0.88889,,
1523,0.0,1.0,,
1524,0.0,1.0,,
1525,0.0,1.0,,
1526,0.0,1.0,,
1527,0.0,1.0,,
1528,0.0,1.0,,
1529,0.0,1.0,,
1530,0.0,1.0,,
1531,0.0,1.0,,
1532,0.0,1.0,,
1533,0.0,1.0,,
1534,0.0,1.0,,
1535,0.0,1.0,,
1536,0.0,1.0,,
1537,0.0,1.0,,
1538,0.0,1.0,,
1539,0.0,1.0,,
1540,0.0,1.0,,
1541,1.94389,0.88889,,
1542,0.0,1.0,,
1543,1.58493,0.88889,,
1544,0.0,1.0,,
1545,0.0,1.0,,
1546,0.0,1.0,,
1547,0.0,1.0,,
1548,2.00971,0.88889,,
1549,0.0,1.0,,
1550,0.0,1.0,,
1551,0.0,1.0,,
1552,0.0,1.0,,
1553,0.0,1.0,,
1554,0.0,1.0,,
1555,6e-05,1.0,,
1556,1.87525,0.88889,,
1557,0.0,1.0,,
1558,0.01833,1.0,,
1559,0.0,1.0,,
1560,0.0,1.0,,
1561,0.0,1.0,,
1562,0.0,1.0,,
1563,0.0,1.0,,
1564,0.0,1.0,,
1565,1.73674,0.88889,,
1566,0.0,1.0,,
1567,0.0,1.0,,
1568,0.0,1.0,,
1569,0.0,1.0,,
1570,0.0,1.0,,
1571,0.0,1.0,,
1572,0.0,1.0,,
1573,0.0,1.0,,
1574,0.0,1.0,,
1575,0.0,1.0,,
1576,0.0,1.0,,
1577,1.96318,0.88889,,
1578,0.0,1.0,,
1579,1.94384,0.88889,,
1580,3.32543,0.77778,,
1581,0.0,1.0,,
1582,0.0,1.0,,
1583,0.0,1.0,,
1584,1.56685,0.88889,,
1585,1.83249,0.88889,,
1586,1.96224,0.88889,,
1587,0.0,1.0,,
1588,0.0,1.0,,
1589,1.85494,0.88889,,
1590,3.4637,0.77778,,
1591,0.0,1.0,,
1592,0.0,1.0,,
1593,0.0,1.0,,
1594,2.71931,0.77778,,
1595,1.46443,0.88889,,
1596,0.0,1.0,,
1597,0.0,1.0,,
1598,1.28976,0.88889,,
1599,0.0,1.0,,
1600,1.64868,0.88889,,
1601,0.0,1.0,1.65747,0.22222
1602,0.0,1.0,,
1603,1.65959,0.88889,,
1604,1.53094,0.88889,,
1605,0.0,1.0,,
1606,0.0,1.0,,
1607,0.0,1.0,,
1608,0.0,1.0,,
1609,0.0,1.0,,
1610,0.0,1.0,,
1611,0.0,1.0,,
1612,1.6816,0.88889,,
1613,0.0,1.0,,
1614,0.0,1.0,,
1615,0.0,1.0,,
1616,0.0,1.0,,
1617,0.0,1.0,,
1618,0.0,1.0,,
1619,0.0,1.0,,
1620,0.0,1.0,,
1621,0.0,1.0,,
1622,0.0,1.0,,
1623,1.90744,0.88889,,
1624,0.0,1.0,,
1625,0.0,1.0,,
1626,0.0,1.0,,
1627,0.0,1.0,,
1628,0.0,1.0,,
1629,0.0,1.0,,
1630,0.0,1.0,,
1631,0.0,1.0,,
1632,0.0,1.0,,
1633,2.04981,0.88889,,
1634,0.0,1.0,,
1635,1.72283,0.88889,,
1636,0.0,1.0,,
1637,1.93946,0.88889,,
1638,0.0,1.0,,
1639,0.0,1.0,,
1640,0.0,1.0,,
1641,0.0,1.0,,
1642,0.0,1.0,,
1643,0.0,1.0,,
1644,0.0,1.0,,
1645,0.0,1.0,,
1646,0.0,1.0,,
1647,0.0,1.0,,
1648,0.0,1.0,,
1649,0.0,1.0,,
1650,0.0,1.0,,
1651,0.0,1.0,,
1652,0.00235,1.0,,
1653,0.0,1.0,,
1654,0.0,1.0,,
1655,0.0,1.0,,
1656,0.0,1.0,,
1657,3.79441,0.77778,,
1658,0.0,1.0,,
1659,0.0,1.0,,
1660,0.0,1.0,,
1661,0.0,1.0,,
1662,0.0,1.0,,
1663,0.0,1.0,,
1664,0.0,1.0,,
1665,1.84576,0.88889,,
1666,1.94892,0.88889,,
1667,0.0,1.0,,
1668,0.0,1.0,,
1669,0.0,1.0,,
1670,0.0,1.0,,
1671,0.0,1.0,,
1672,0.0,1.0,,
1673,0.0,1.0,,
1674,0.0,1.0,,
1675,0.0,1.0,,
1676,2.05855,0.88889,,
1677,0.0,1.0,,
1678,1.9029,0.88889,,
1679,0.0,1.0,,
1680,1.90184,0.88889,,
1681,0.0,1.0,,
1682,0.0,1.0,,
1683,0.0,1.0,,
1684,1.85444,0.88889,,
1685,0.0,1.0,,
1686,0.0,1.0,,
1687,1.8253,0.88889,,
1688,0.0,1.0,,
1689,0.0,1.0,,
1690,0.0,1.0,,
1691,0.0,1.0,,
1692,0.0,1.0,,
1693,1.8026,0.88889,,
1694,1.68369,0.88889,,
1695,0.36383,0.88889,,
1696,0.0,1.0,,
1697,0.0,1.0,,
1698,0.0,1.0,,
1699,1.44195,0.88889,,
1700,0.0,1.0,,
1701,0.0,1.0,1.78622,0.22222
1702,0.0,1.0,,
1703,0.0,1.0,,
1704,0.0,1.0,,
1705,1.69668,0.88889,,
1706,0.0,1.0,,
1707,1.71225,0.88889,,
1708,0.0,1.0,,
1709,0.0,1.0,,
1710,0.0,1.0,,
1711,0.0,1.0,,
1712,0.00069,1.0,,
1713,0.0,1.0,,
1714,0.0,1.0,,
1715,0.0,1.0,,
1716,0.0,1.0,,
1717,1.97478,0.88889,,
1718,0.0,1.0,,
1719,0.0,1.0,,
1720,0.0,1.0,,
1721,0.0,1.0,,
1722,0.0,1.0,,
1723,0.0,1.0,,
1724,0.0,1.0,,
1725,1.71913,0.88889,,
1726,0.0,1.0,,
1727,0.0,1.0,,
1728,0.0,1.0,,
1729,1.79383,0.88889,,
1730,0.0,1.0,,
1731,1.97572,0.88889,,
1732,6e-05,1.0,,
1733,0.0,1.0,,
1734,1.31136,0.88889,,
1735,0.0,1.0,,
1736,1.79454,0.88889,,
1737,0.0,1.0,,
1738,0.0,1.0,,
1739,0.0,1.0,,
1740,0.0,1.0,,
1741,0.87329,0.77778,,
1742,0.0,1.0,,
1743,0.0,1.0,,
1744,0.0,1.0,,
1745,1.86424,0.88889,,
1746,0.0,1.0,,
1747,0.0,1.0,,
1748,0.0,1.0,,
1749,0.0,1.0,,
1750,1.59401,0.88889,,
1751,1.57647,0.88889,,
1752,0.0,1.0,,
1753,1.226,0.88889,,
1754,1.69362,0.88889,,
1755,0.0,1.0,,
1756,0.0,1.0,,
1757,3.38896,0.77778,,
1758,1.70984,0.88889,,
1759,0.0,1.0,,
1760,0.0,1.0,,
1761,0.0,1.0,,
1762,0.0,1.0,,
1763,0.0,1.0,,
1764,0.0,1.0,,
1765,0.0,1.0,,
1766,0.0,1.0,,
1767,1.5293,0.88889,,
1768,3.22902,0.77778,,
1769,0.0,1.0,,
1770,0.0,1.0,,
1771,1.70128,0.88889,,
1772,1.84315,0.88889,,
1773,0.0,1.0,,
1774,0.0,1.0,,
1775,0.0,1.0,,
1776,0.0,1.0,,
1777,0.0,1.0,,
1778,0.0,1.0,,
1779,1.51124,0.88889,,
1780,0.0,1.0,,
1781,0.0,1.0,,
1782,0.0,1.0,,
1783,1.60581,0.88889,,
1784,0.0,1.0,,
1785,0.0,1.0,,
1786,0.0,1.0,,
1787,1.65141,0.88889,,
1788,1.81067,0.88889,,
1789,0.0,1.0,,
1790,0.0,1.0,,
1791,1.68633,0.88889,,
1792,0.0,1.0,,
1793,0.0,1.0,,
1794,0.0,1.0,,
1795,0.0,1.0,,
1796,1.56428,0.88889,,
1797,1.76507,0.88889,,
1798,0.0,1.0,,
1799,0.0,1.0,,
1800,0.0,1.0,,
1801,0.0,1.0,0.0,0.33333
1802,0.0,1.0,,
1803,0.0,1.0,,
1804,0.0,1.0,,
1805,0.0,1.0,,
1806,0.0,1.0,,
1807,0.0,1.0,,
1808,1.58516,0.88889,,
1809,0.0,1.0,,
1810,1.08843,0.88889,,
1811,0.0,1.0,,
1812,0.0,1.0,,
1813,1.59232,0.88889,,
1814,0.0,1.0,,
1815,0.0,1.0,,
1816,4e-05,1.0,,
1817,0.0,1.0,,
1818,1.73279,0.88889,,
1819,1.70504,0.88889,,
1820,0.0,1.0,,
1821,0.3235,0.88889,,
1822,1.51971,0.88889,,
1823,0.0,1.0,,
1824,0.0,1.0,,
1825,0.0,1.0,,
1826,0.0,1.0,,
1827,1.67286,0.88889,,
1828,0.0,1.0,,
1829,0.0,1.0,,
1830,0.0,1.0,,
1831,1.61088,0.88889,,
1832,0.0,1.0,,
1833,0.0,1.0,,
1834,1.70675,0.88889,,
1835,1.74099,0.88889,,
1836,2.95362,0.77778,,
1837,0.0,1.0,,
1838,0.07899,0.88889,,
1839,1.65889,0.88889,,
1840,0.0,1.0,,
1841,1.51838,0.88889,,
1842,1.2991,0.88889,,
1843,0.0,1.0,,
1844,0.0,1.0,,
1845,0.0,1.0,,
1846,0.0,1.0,,
1847,0.0,1.0,,
1848,0.0,1.0,,
1849,1.76016,0.88889,,
1850,0.0,1.0,,
1851,1.63236,0.88889,,
1852,0.0,1.0,,
1853,0.0,1.0,,
1854,0.0,1.0,,
1855,1.75057,0.88889,,
1856,0.0,1.0,,
1857,0.0,1.0,,
1858,0.0,1.0,,
1859,0.0,1.0,,
1860,0.0,1.0,,
1861,0.0,1.0,,
1862,0.0,1.0,,
1863,0.0,1.0,,
1864,0.0,1.0,,
1865,0.0,1.0,,
1866,0.0,1.0,,
1867,0.0,1.0,,
1868,0.0,1.0,,
1869,0.0,1.0,,
1870,0.0,1.0,,
1871,0.0,1.0,,
1872,1.56552,0.88889,,
1873,1.75047,0.88889,,
1874,0.0,1.0,,
1875,0.0,1.0,,
